0.19401631	0.18974148	0.18514687
0.1936324	0.19210914	0.18521851
0.19339868	0.18912125	0.18114515
0.19161569	0.18552506	0.18030897
0.19709812	0.18329836	0.17733304
0.19119169	0.1878031	0.17698531
0.19139849	0.18972078	0.17987074
0.18506703	0.19034167	0.18298198
0.19029777	0.1849613	0.18593079
0.18605477	0.1824879	0.19178382
0.17855772	0.18857548	0.19457206
0.1788774	0.1899718	0.18971214
0.17886429	0.19083123	0.1853723
0.17527525	0.19768901	0.18573548
0.17514807	0.19411816	0.18318997
0.17412795	0.18927604	0.18505247
0.1779389	0.187665	0.18102635
0.17734432	0.18471813	0.18073545
0.17571653	0.18718952	0.1840652
0.17745319	0.17601408	0.17756175
0.17784746	0.17387415	0.18155211
0.17434013	0.17878318	0.17661743
0.17257026	0.1736237	0.17647688
0.17442976	0.17346881	0.18376063
0.17215842	0.17103025	0.18548948
0.17729123	0.17321181	0.18112607
0.17721845	0.17599492	0.17664936
0.17822737	0.17870736	0.175144
0.17571916	0.17875406	0.17774105
0.17234242	0.18403079	0.18003999
0.1683091	0.18398403	0.1807572
0.17531495	0.17969209	0.17931166
0.17498167	0.18647145	0.17486301
0.17514034	0.1842774	0.17833382
0.17514965	0.18616292	0.17079999
0.17087716	0.18314081	0.17053387
0.17290711	0.1759906	0.170037
0.17414357	0.17796628	0.17000934
0.17498517	0.17999037	0.16767749
0.1803146	0.1699776	0.1670122
0.17571409	0.16965064	0.16778669
0.17532744	0.16903593	0.1669139
0.17550342	0.16606507	0.16774298
0.17360255	0.1677942	0.1670243
0.17157173	0.1688462	0.17490442
0.1683185	0.16941628	0.17421217
0.16691704	0.16703877	0.17326906
0.1648626	0.17070813	0.16880567
0.16337308	0.16831276	0.16931434
0.16685104	0.16340858	0.16872925
0.16828287	0.16427425	0.16744837
0.16906388	0.16821703	0.16557401
0.16683057	0.16905214	0.16764396
0.16647339	0.17081544	0.16858171
0.17020936	0.17090043	0.1710344
0.16889377	0.17184032	0.16882676
0.17270686	0.17445195	0.16480231
0.1734815	0.1727584	0.16249223
0.16974266	0.17170884	0.16326143
0.1656344	0.17539963	0.16425397
0.16306677	0.17595784	0.16611698
0.16022313	0.17374107	0.1656489
0.162312	0.17344795	0.16567227
0.16277067	0.17248972	0.1680688
0.16276288	0.17141744	0.17007929
0.16542223	0.16833381	0.1728741
0.1640565	0.16462645	0.17238404
0.16478233	0.16370383	0.16966003
0.16475454	0.16271852	0.16747342
0.16680291	0.16728938	0.16687194
0.16978593	0.16953152	0.1611706
0.1687573	0.16695899	0.16419317
0.16778643	0.16748115	0.16615447
0.16630912	0.16736497	0.16289513
0.16877459	0.16230904	0.162524
0.16640648	0.16312638	0.16621748
0.16440701	0.17196313	0.16105494
0.16267386	0.17124112	0.15632518
0.16707923	0.16738541	0.1560647
0.17004706	0.16735135	0.15997267
0.16672596	0.16225295	0.16208662
0.17019257	0.16332462	0.16011292
0.16948934	0.16096196	0.15770712
0.16663715	0.16199845	0.16295964
0.16670655	0.16421968	0.1636257
0.1640521	0.16294934	0.1673855
0.16398473	0.17032701	0.1621812
0.1597563	0.17209144	0.16356899
0.16344862	0.17245515	0.16050816
0.16226459	0.16759014	0.16016458
0.16897175	0.16891727	0.1611713
0.17192411	0.16975291	0.15578979
0.17466477	0.1682073	0.1566489
0.1746037	0.16398878	0.15932299
0.17577821	0.16198404	0.15810288
0.17517765	0.16211027	0.15950099
0.17526996	0.1577601	0.16326594
0.16574737	0.16493203	0.16562527
0.1696377	0.16267209	0.16419066
0.16897196	0.16813242	0.1660217
0.16224748	0.16718128	0.17065325
0.1603076	0.16634908	0.16982968
0.16205683	0.1628519	0.168461
0.15837696	0.16566867	0.16195431
0.15714125	0.16653445	0.16153622
0.1533569	0.16845597	0.16530217
0.15032382	0.17143694	0.16627409
0.15234053	0.171326	0.16454694
0.15088892	0.17328982	0.16524026
0.1497464	0.1758811	0.16446497
0.15031257	0.17384061	0.17126065
0.15283357	0.18003191	0.16753992
0.15496093	0.17867438	0.16716728
0.15559179	0.175963	0.16879953
0.15850559	0.17752415	0.1657386
0.15728687	0.1767044	0.1698747
0.16519395	0.174076	0.17451689
0.17304516	0.17629865	0.16781613
0.17076111	0.18050458	0.16647018
0.17410032	0.18567474	0.16515318
0.17325471	0.17981641	0.16311365
0.17652251	0.17723195	0.16305092
0.17363054	0.17659482	0.16420189
0.1727304	0.17481586	0.16575275
0.16633046	0.18034512	0.16470459
0.16751602	0.17336778	0.1636899
0.16713612	0.17655271	0.168696
0.16476761	0.1760585	0.17129537
0.16417854	0.17999442	0.16632798
0.16915692	0.17527217	0.1628644
0.16583964	0.17734697	0.16787666
0.15665892	0.1751065	0.16921772
0.15712197	0.17463939	0.17285174
0.15496773	0.1749503	0.16997236
0.1556637	0.17073813	0.17006885
0.16122542	0.16483109	0.16951765
0.16384822	0.16510499	0.17231153
0.16194755	0.16347337	0.17322892
0.16434768	0.16552837	0.17011595
0.16849549	0.16571064	0.16623871
0.16836399	0.16467188	0.16596043
0.162365	0.16381636	0.16825584
0.16702732	0.16276148	0.16554308
0.16592577	0.17211045	0.16206217
0.16386788	0.17036898	0.16285633
0.16491443	0.1718068	0.16403511
0.1634529	0.16779825	0.16583134
0.1601157	0.1688244	0.17203431
0.15973444	0.16516435	0.16180912
0.16263929	0.16113721	0.1596449
0.16148996	0.16758208	0.162692
0.1647597	0.16845202	0.16357273
0.16415842	0.16490068	0.16551213
0.16445875	0.16676825	0.16516124
0.16581124	0.16460112	0.16524659
0.15963133	0.1668702	0.16606358
0.15734765	0.17062671	0.16919018
0.1610428	0.16916434	0.17034486
0.16371827	0.17145255	0.16440395
0.16417676	0.1724519	0.1687818
0.1591226	0.1743108	0.17130314
0.16011265	0.1706318	0.17457725
0.16074766	0.17703922	0.17253275
0.16429822	0.1758943	0.17946485
0.17131487	0.17176634	0.17649852
0.17124571	0.1722531	0.17919569
0.16855758	0.17370003	0.1812994
0.16127059	0.17494886	0.18227175
0.15989234	0.16868788	0.18295144
0.1613792	0.16912119	0.18249962
0.16320795	0.17275833	0.18017052
0.1643628	0.16925386	0.18046491
0.16258374	0.16247454	0.1873841
0.16264157	0.1651756	0.1834514
0.16809748	0.1691034	0.17917049
0.16787867	0.17095187	0.17633829
0.16512474	0.16929387	0.17733954
0.1623993	0.17313771	0.18051979
0.16660567	0.17336616	0.17654434
